KEY_CODE,PREF_N,CITY_N,KCITY_N,AGRI_N,T001068001,T001068002,T001068003,T001068004,T001068005,T001068006,T001068007,T001068008,T001068009,T001068010,T001068011,T001068012,T001068013,T001068014,T001068015
,,,,,法制上の地域指定に該当している農業集落数_実農業集落数,法制上の地域指定に該当している農業集落数_都市計画区域_線引きあり_市街化区域,法制上の地域指定に該当している農業集落数_都市計画区域_線引きあり_市街化調整区域,法制上の地域指定に該当している農業集落数_都市計画区域_線引きなし,法制上の地域指定に該当している農業集落数_農業振興地域,法制上の地域指定に該当している農業集落数_農業振興地域_農用地区域,法制上の地域指定に該当している農業集落数_振興山村地域,法制上の地域指定に該当している農業集落数_豪雪地帯,法制上の地域指定に該当している農業集落数_豪雪地帯_特別豪雪地帯,法制上の地域指定に該当している農業集落数_離島振興対策実施地域,法制上の地域指定に該当している農業集落数_特定農山村地域,法制上の地域指定に該当している農業集落数_過疎地域,法制上の地域指定に該当している農業集落数_半島振興対策実施地域,法制上の地域指定に該当している農業集落数_特認地域,いずれの指定もない農業集落数
1521716001,新潟県,妙高市,大鹿村,大鹿,1,-,-,-,1,1,-,1,1,-,1,1,-,-,-
1521716002,新潟県,妙高市,大鹿村,住吉,1,-,-,1,1,1,-,1,1,-,1,1,-,-,-
1521717000,新潟県,妙高市,豊葦村,,4,-,-,1,4,2,-,4,4,-,4,4,-,-,-
1521717001,新潟県,妙高市,豊葦村,土路,1,-,-,-,1,1,-,1,1,-,1,1,-,-,-
1521717002,新潟県,妙高市,豊葦村,下樽本,1,-,-,-,1,1,-,1,1,-,1,1,-,-,-
1521717003,新潟県,妙高市,豊葦村,中樽本,1,-,-,1,1,-,-,1,1,-,1,1,-,-,-
1521717004,新潟県,妙高市,豊葦村,上樽本,1,-,-,-,1,-,-,1,1,-,1,1,-,-,-
1521800000,新潟県,五泉市,,,133,-,-,121,126,112,48,133,62,-,10,-,-,-,-
1521801000,新潟県,五泉市,五泉町,,19,-,-,19,17,16,-,19,-,-,-,-,-,-,-
1521801001,新潟県,五泉市,五泉町,五十嵐新田,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521801002,新潟県,五泉市,五泉町,川瀬,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521801003,新潟県,五泉市,五泉町,寺沢,1,-,-,1,1,-,-,1,-,-,-,-,-,-,-
1521801004,新潟県,五泉市,五泉町,泉田・宮ノ腰,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521801005,新潟県,五泉市,五泉町,五泉上,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521801006,新潟県,五泉市,五泉町,能代,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521801007,新潟県,五泉市,五泉町,荻曽根,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521801008,新潟県,五泉市,五泉町,馬場,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521801009,新潟県,五泉市,五泉町,五泉中,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521801010,新潟県,五泉市,五泉町,土深,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521801011,新潟県,五泉市,五泉町,五泉下,1,-,-,1,-,-,-,1,-,-,-,-,-,-,-
1521801012,新潟県,五泉市,五泉町,中野,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521801013,新潟県,五泉市,五泉町,三本木上,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521801014,新潟県,五泉市,五泉町,三本木下,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521801015,新潟県,五泉市,五泉町,太田,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521801016,新潟県,五泉市,五泉町,善願,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521801017,新潟県,五泉市,五泉町,赤海,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521801018,新潟県,五泉市,五泉町,下町歩,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521801019,新潟県,五泉市,五泉町,吉沢,1,-,-,1,-,-,-,1,-,-,-,-,-,-,-
1521802000,新潟県,五泉市,川東村,,23,-,-,23,23,22,-,23,-,-,-,-,-,-,-
1521802001,新潟県,五泉市,川東村,不動堂,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521802002,新潟県,五泉市,川東村,柄沢,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521802003,新潟県,五泉市,川東村,大蔵,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521802004,新潟県,五泉市,川東村,郷屋,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521802005,新潟県,五泉市,川東村,早出端,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521802006,新潟県,五泉市,川東村,菅出,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521802007,新潟県,五泉市,川東村,下谷地,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521802008,新潟県,五泉市,川東村,五三蔵,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521802009,新潟県,五泉市,川東村,東四ツ屋,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521802010,新潟県,五泉市,川東村,赤羽,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521802011,新潟県,五泉市,川東村,土堀,1,-,-,1,1,-,-,1,-,-,-,-,-,-,-
1521802012,新潟県,五泉市,川東村,四ツ屋新,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521802013,新潟県,五泉市,川東村,猿和田,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521802014,新潟県,五泉市,川東村,中川新,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521802015,新潟県,五泉市,川東村,尾白,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521802016,新潟県,五泉市,川東村,笹堀,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521802017,新潟県,五泉市,川東村,小搦,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521802018,新潟県,五泉市,川東村,小流,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521802019,新潟県,五泉市,川東村,小山田,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521802020,新潟県,五泉市,川東村,大谷,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521802021,新潟県,五泉市,川東村,馬下,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521802022,新潟県,五泉市,川東村,大須郷,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521802023,新潟県,五泉市,川東村,幅,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521803000,新潟県,五泉市,巣本村,,8,-,-,8,8,8,-,8,-,-,-,-,-,-,-
1521803001,新潟県,五泉市,巣本村,清瀬,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521803002,新潟県,五泉市,巣本村,上郷屋,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521803003,新潟県,五泉市,巣本村,中郷屋,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521803004,新潟県,五泉市,巣本村,本地,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521803005,新潟県,五泉市,巣本村,新田,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521803006,新潟県,五泉市,巣本村,高山,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521803007,新潟県,五泉市,巣本村,一本杉,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521803008,新潟県,五泉市,巣本村,桑山,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521804000,新潟県,五泉市,橋田村,,13,-,-,13,13,12,-,13,-,-,-,-,-,-,-
1521804001,新潟県,五泉市,橋田村,菅沢,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521804002,新潟県,五泉市,橋田村,橋田,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521804003,新潟県,五泉市,橋田村,門前,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521804004,新潟県,五泉市,橋田村,寺本,1,-,-,1,1,-,-,1,-,-,-,-,-,-,-
1521804005,新潟県,五泉市,橋田村,四十九,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521804006,新潟県,五泉市,橋田村,山崎,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521804007,新潟県,五泉市,橋田村,小熊,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521804008,新潟県,五泉市,橋田村,丸田,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521804009,新潟県,五泉市,橋田村,新保,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521804010,新潟県,五泉市,橋田村,西四ツ屋,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521804011,新潟県,五泉市,橋田村,大沢,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521804012,新潟県,五泉市,橋田村,尻上,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521804013,新潟県,五泉市,橋田村,宮古,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521805000,新潟県,五泉市,菅名村２－２,,4,-,-,4,4,4,-,4,-,-,-,-,-,-,-
1521805001,新潟県,五泉市,菅名村２－２,中木越,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521805002,新潟県,五泉市,菅名村２－２,下木越,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521805003,新潟県,五泉市,菅名村２－２,町屋,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521805004,新潟県,五泉市,菅名村２－２,今泉,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521806000,新潟県,五泉市,新関村２－２,,2,-,-,2,2,2,-,2,-,-,-,-,-,-,-
1521806001,新潟県,五泉市,新関村２－２,四ケ村,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521806002,新潟県,五泉市,新関村２－２,羽下,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521807000,新潟県,五泉市,安田村２－２,,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521807001,新潟県,五泉市,安田村２－２,荻野島,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1521808000,新潟県,五泉市,下条村３－３,,1,-,-,1,1,1,-,1,-,-,1,-,-,-,-
1521808001,新潟県,五泉市,下条村３－３,佐取,1,-,-,1,1,1,-,1,-,-,1,-,-,-,-
1521809000,新潟県,五泉市,村松町,,7,-,-,7,5,5,-,7,7,-,-,-,-,-,-
1521809001,新潟県,五泉市,村松町,南部第三,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1521809002,新潟県,五泉市,村松町,南部第二,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1521809003,新潟県,五泉市,村松町,南部第一,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1521809004,新潟県,五泉市,村松町,北部第一,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1521809005,新潟県,五泉市,村松町,北部第三,1,-,-,1,-,-,-,1,1,-,-,-,-,-,-
1521809006,新潟県,五泉市,村松町,北部第二,1,-,-,1,-,-,-,1,1,-,-,-,-,-,-
1521809007,新潟県,五泉市,村松町,東部,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1521810000,新潟県,五泉市,菅名村２－１,,7,-,-,7,6,6,-,7,7,-,-,-,-,-,-
1521810001,新潟県,五泉市,菅名村２－１,石曽根,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1521810002,新潟県,五泉市,菅名村２－１,新田町,1,-,-,1,-,-,-,1,1,-,-,-,-,-,-
1521810003,新潟県,五泉市,菅名村２－１,本田屋,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1521810004,新潟県,五泉市,菅名村２－１,千原,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1521810005,新潟県,五泉市,菅名村２－１,東石曽根,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1521810006,新潟県,五泉市,菅名村２－１,荒屋,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1521810007,新潟県,五泉市,菅名村２－１,上木越,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1521811000,新潟県,五泉市,大蒲原村,,18,-,-,18,18,15,18,18,18,-,-,-,-,-,-
1521811001,新潟県,五泉市,大蒲原村,寺田,1,-,-,1,1,1,1,1,1,-,-,-,-,-,-
1521811002,新潟県,五泉市,大蒲原村,下大蒲原,1,-,-,1,1,1,1,1,1,-,-,-,-,-,-
1521811003,新潟県,五泉市,大蒲原村,上大蒲原,1,-,-,1,1,1,1,1,1,-,-,-,-,-,-
1521811004,新潟県,五泉市,大蒲原村,高松,1,-,-,1,1,-,1,1,1,-,-,-,-,-,-
1521811005,新潟県,五泉市,大蒲原村,牧一,1,-,-,1,1,1,1,1,1,-,-,-,-,-,-
1521811006,新潟県,五泉市,大蒲原村,牧二,1,-,-,1,1,1,1,1,1,-,-,-,-,-,-
1521811007,新潟県,五泉市,大蒲原村,牧三,1,-,-,1,1,1,1,1,1,-,-,-,-,-,-
1521811008,新潟県,五泉市,大蒲原村,刈羽二,1,-,-,1,1,1,1,1,1,-,-,-,-,-,-
1521811009,新潟県,五泉市,大蒲原村,刈羽一,1,-,-,1,1,1,1,1,1,-,-,-,-,-,-
1521811010,新潟県,五泉市,大蒲原村,刈羽四,1,-,-,1,1,-,1,1,1,-,-,-,-,-,-
1521811011,新潟県,五泉市,大蒲原村,刈羽三,1,-,-,1,1,-,1,1,1,-,-,-,-,-,-
1521811012,新潟県,五泉市,大蒲原村,中名沢,1,-,-,1,1,1,1,1,1,-,-,-,-,-,-
1521811013,新潟県,五泉市,大蒲原村,長橋,1,-,-,1,1,1,1,1,1,-,-,-,-,-,-
1521811014,新潟県,五泉市,大蒲原村,笹野町,1,-,-,1,1,1,1,1,1,-,-,-,-,-,-
1521811015,新潟県,五泉市,大蒲原村,青橋,1,-,-,1,1,1,1,1,1,-,-,-,-,-,-
1521811016,新潟県,五泉市,大蒲原村,中野橋,1,-,-,1,1,1,1,1,1,-,-,-,-,-,-
1521811017,新潟県,五泉市,大蒲原村,南田中,1,-,-,1,1,1,1,1,1,-,-,-,-,-,-
1521811018,新潟県,五泉市,大蒲原村,上野,1,-,-,1,1,1,1,1,1,-,-,-,-,-,-
1521812000,新潟県,五泉市,十全村,,9,-,-,9,9,9,9,9,9,-,9,-,-,-,-
1521812001,新潟県,五泉市,十全村,別所,1,-,-,1,1,1,1,1,1,-,1,-,-,-,-
1521812002,新潟県,五泉市,十全村,大口、中島,1,-,-,1,1,1,1,1,1,-,1,-,-,-,-
1521812003,新潟県,五泉市,十全村,安出,1,-,-,1,1,1,1,1,1,-,1,-,-,-,-
1521812004,新潟県,五泉市,十全村,大原,1,-,-,1,1,1,1,1,1,-,1,-,-,-,-
1521812005,新潟県,五泉市,十全村,蛭野,1,-,-,1,1,1,1,1,1,-,1,-,-,-,-
1521812006,新潟県,五泉市,十全村,新屋,1,-,-,1,1,1,1,1,1,-,1,-,-,-,-
1521812007,新潟県,五泉市,十全村,山谷,1,-,-,1,1,1,1,1,1,-,1,-,-,-,-
1521812008,新潟県,五泉市,十全村,下戸倉,1,-,-,1,1,1,1,1,1,-,1,-,-,-,-
1521812009,新潟県,五泉市,十全村,上戸倉,1,-,-,1,1,1,1,1,1,-,1,-,-,-,-
1521813000,新潟県,五泉市,川内村,,21,-,-,9,19,11,21,21,21,-,-,-,-,-,-
1521813001,新潟県,五泉市,川内村,矢津,1,-,-,1,1,1,1,1,1,-,-,-,-,-,-
1521813002,新潟県,五泉市,川内村,矢津川,1,-,-,1,1,1,1,1,1,-,-,-,-,-,-
1521813003,新潟県,五泉市,川内村,下阿弥陀瀬,1,-,-,1,1,1,1,1,1,-,-,-,-,-,-
1521813004,新潟県,五泉市,川内村,阿弥陀瀬,1,-,-,1,1,1,1,1,1,-,-,-,-,-,-
1521813005,新潟県,五泉市,川内村,熊沢,1,-,-,1,1,1,1,1,1,-,-,-,-,-,-
1521813006,新潟県,五泉市,川内村,夏針,1,-,-,1,1,1,1,1,1,-,-,-,-,-,-
1521813007,新潟県,五泉市,川内村,仙見,1,-,-,-,-,-,1,1,1,-,-,-,-,-,-
1521813008,新潟県,五泉市,川内村,門原,1,-,-,-,-,-,1,1,1,-,-,-,-,-,-
1521813009,新潟県,五泉市,川内村,川内,1,-,-,1,1,1,1,1,1,-,-,-,-,-,-
1521813010,新潟県,五泉市,川内村,水戸野,1,-,-,1,1,1,1,1,1,-,-,-,-,-,-
1521813011,新潟県,五泉市,川内村,土渕,1,-,-,1,1,1,1,1,1,-,-,-,-,-,-
1521813012,新潟県,五泉市,川内村,暮坪、横渡,1,-,-,-,1,1,1,1,1,-,-,-,-,-,-
1521813013,新潟県,五泉市,川内村,松野,1,-,-,-,1,-,1,1,1,-,-,-,-,-,-
1521813014,新潟県,五泉市,川内村,高牧,1,-,-,-,1,-,1,1,1,-,-,-,-,-,-
1521813015,新潟県,五泉市,川内村,下杉川,1,-,-,-,1,-,1,1,1,-,-,-,-,-,-
1521813016,新潟県,五泉市,川内村,上杉川,1,-,-,-,1,-,1,1,1,-,-,-,-,-,-
1521813017,新潟県,五泉市,川内村,笹目,1,-,-,-,1,-,1,1,1,-,-,-,-,-,-
1521813018,新潟県,五泉市,川内村,高石,1,-,-,-,1,1,1,1,1,-,-,-,-,-,-
1521813019,新潟県,五泉市,川内村,中川原,1,-,-,-,1,-,1,1,1,-,-,-,-,-,-
1521813020,新潟県,五泉市,川内村,小面谷,1,-,-,-,1,-,1,1,1,-,-,-,-,-,-
1521813021,新潟県,五泉市,川内村,田川内,1,-,-,-,1,-,1,1,1,-,-,-,-,-,-
1522200000,新潟県,上越市,,,688,80,267,61,683,651,20,688,610,-,204,349,-,32,-
1522201000,新潟県,上越市,高田市,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1522201001,新潟県,上越市,高田市,藪野,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1522201002,新潟県,上越市,高田市,柳提,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1522201003,新潟県,上越市,高田市,出丸,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1522201004,新潟県,上越市,高田市,新町,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1522201005,新潟県,上越市,高田市,高南,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1522201006,新潟県,上越市,高田市,南城,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1522201007,新潟県,上越市,高田市,南部,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1522201008,新潟県,上越市,高田市,直江,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1522201009,新潟県,上越市,高田市,中屋敷,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1522201010,新潟県,上越市,高田市,北部協和,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1522201011,新潟県,上越市,高田市,本町,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1522202000,新潟県,上越市,新道村,,14,8,14,-,14,14,-,14,14,-,-,-,-,-,-
1522202001,新潟県,上越市,新道村,樋場,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1522202002,新潟県,上越市,新道村,子安,1,1,1,-,1,1,-,1,1,-,-,-,-,-,-
1522202003,新潟県,上越市,新道村,子安新田,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1522202004,新潟県,上越市,新道村,鴨島,1,1,1,-,1,1,-,1,1,-,-,-,-,-,-
1522202005,新潟県,上越市,新道村,上稲田,1,1,1,-,1,1,-,1,1,-,-,-,-,-,-
1522202006,新潟県,上越市,新道村,下稲田,1,1,1,-,1,1,-,1,1,-,-,-,-,-,-
1522202007,新潟県,上越市,新道村,寺,1,1,1,-,1,1,-,1,1,-,-,-,-,-,-
1522202008,新潟県,上越市,新道村,大日,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522202009,新潟県,上越市,新道村,中田新田,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522202010,新潟県,上越市,新道村,上島,1,1,1,-,1,1,-,1,1,-,-,-,-,-,-
1522202011,新潟県,上越市,新道村,中々村新田,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522202012,新潟県,上越市,新道村,平岡,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522202013,新潟県,上越市,新道村,南田屋新田,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522202014,新潟県,上越市,新道村,北田屋新田,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522202015,新潟県,上越市,新道村,大道福田,1,1,1,-,1,1,-,1,1,-,-,-,-,-,-
1522202016,新潟県,上越市,新道村,富岡,1,1,1,-,1,1,-,1,1,-,-,-,-,-,-
1522202017,新潟県,上越市,新道村,藤野新田,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1522203000,新潟県,上越市,津有村,,35,5,35,-,35,35,-,35,35,-,-,-,-,-,-
1522203001,新潟県,上越市,津有村,四ケ所,1,1,1,-,1,1,-,1,1,-,-,-,-,-,-
1522203002,新潟県,上越市,津有村,戸野目,1,1,1,-,1,1,-,1,1,-,-,-,-,-,-
1522203003,新潟県,上越市,津有村,戸野目古新田,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522203004,新潟県,上越市,津有村,門田新田,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522203005,新潟県,上越市,津有村,本道,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522203006,新潟県,上越市,津有村,市野江,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522203007,新潟県,上越市,津有村,荒屋,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522203008,新潟県,上越市,津有村,虫川,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522203009,新潟県,上越市,津有村,桐原,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522203010,新潟県,上越市,津有村,下野田,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522203011,新潟県,上越市,津有村,三王新田上野田,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522203012,新潟県,上越市,津有村,重川新田,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522203013,新潟県,上越市,津有村,角川古新田,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522203014,新潟県,上越市,津有村,四ツ辻,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522203015,新潟県,上越市,津有村,新屋敷,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522203016,新潟県,上越市,津有村,角川,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522203017,新潟県,上越市,津有村,上池部,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522203018,新潟県,上越市,津有村,吉岡東市野口,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522203019,新潟県,上越市,津有村,下池部,1,1,1,-,1,1,-,1,1,-,-,-,-,-,-
1522203020,新潟県,上越市,津有村,長面,1,1,1,-,1,1,-,1,1,-,-,-,-,-,-
1522203021,新潟県,上越市,津有村,剱,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522203022,新潟県,上越市,津有村,野尻,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522203023,新潟県,上越市,津有村,稲,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522203024,新潟県,上越市,津有村,熊塚,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522203025,新潟県,上越市,津有村,上富川,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522203026,新潟県,上越市,津有村,下富川,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522203027,新潟県,上越市,津有村,上雲寺,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522203028,新潟県,上越市,津有村,本新保,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522203029,新潟県,上越市,津有村,池,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522203030,新潟県,上越市,津有村,新保古新田,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522203031,新潟県,上越市,津有村,上新町,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522203032,新潟県,上越市,津有村,下新町,1,1,1,-,1,1,-,1,1,-,-,-,-,-,-
1522203033,新潟県,上越市,津有村,藤塚,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522203034,新潟県,上越市,津有村,茨沢,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522203035,新潟県,上越市,津有村,西市野口,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522204000,新潟県,上越市,諏訪村２－２,,10,-,10,-,10,10,-,10,10,-,-,-,-,-,-
1522204001,新潟県,上越市,諏訪村２－２,南新保,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522204002,新潟県,上越市,諏訪村２－２,北新保,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522204003,新潟県,上越市,諏訪村２－２,杉野袋,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522204004,新潟県,上越市,諏訪村２－２,上真砂,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522204005,新潟県,上越市,諏訪村２－２,米岡,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522204006,新潟県,上越市,諏訪村２－２,北田中,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522204007,新潟県,上越市,諏訪村２－２,鶴町,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522204008,新潟県,上越市,諏訪村２－２,東原,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522204009,新潟県,上越市,諏訪村２－２,諏訪,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522204010,新潟県,上越市,諏訪村２－２,高森,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522205000,新潟県,上越市,三郷村,,10,-,10,-,10,10,-,10,10,-,-,-,-,-,-
1522205001,新潟県,上越市,三郷村,下四ツ屋,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522205002,新潟県,上越市,三郷村,西松野木,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522205003,新潟県,上越市,三郷村,長者町,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522205004,新潟県,上越市,三郷村,今池,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522205005,新潟県,上越市,三郷村,本長者原,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522205006,新潟県,上越市,三郷村,天野原新田,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522205007,新潟県,上越市,三郷村,藪野,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522205008,新潟県,上越市,三郷村,辰尾新田,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522205009,新潟県,上越市,三郷村,東稲塚新田,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522205010,新潟県,上越市,三郷村,下稲塚,1,-,1,-,1,1,-,1,1,-,-,-,-,-,-
1522206000,新潟県,上越市,和田村２－１,,21,11,21,-,21,21,-,21,21,-,-,-,-,-,-
1522206001,新潟県,上越市,和田村２－１,西田中,1,1,1,-,1,1,-,1,1,-,-,-,-,-,-
1522206002,新潟県,上越市,和田村２－１,石沢,1,1,1,-,1,1,-,1,1,-,-,-,-,-,-
1522206003,新潟県,上越市,和田村２－１,茶屋町,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1522206004,新潟県,上越市,和田村２－１,土合,1,1,1,-,1,1,-,1,1,-,-,-,-,-,-
1522206005,新潟県,上越市,和田村２－１,今泉,1,1,1,-,1,1,-,1,1,-,-,-,-,-,-
